Time(ND) X(ND) Y(ND) Z(ND) VX(ND) VY(ND) VZ(ND)
1.187172614232467449e+00 1.009440257340136649e+00 4.378764903979627532e-03 8.001763673625956021e-05 -1.267775142531641253e+00 -7.698730030932764423e-01 1.861352118008481327e-01
1.187429742751341610e+00 1.009099564707494068e+00 4.156009177288297329e-03 1.301665047491169607e-04 -1.201747655770578183e+00 -8.714788777155216826e-01 1.834232710094315100e-01
1.187687167092928986e+00 1.008777490562267509e+00 3.906129166480695920e-03 1.794754364986077245e-04 -1.127778572885300701e+00 -9.675995496685134700e-01 1.795201118680298247e-01
1.187944952708907875e+00 1.008476105242719800e+00 3.630567963045296196e-03 2.276331805817987893e-04 -1.046295104848199209e+00 -1.057617248872382287e+00 1.744453975895069731e-01
1.188203227796654993e+00 1.008197316946151112e+00 3.330845030782792360e-03 2.743435768625052183e-04 -9.577466418383885349e-01 -1.140962218200003209e+00 1.682237680328102225e-01
1.188461498456660159e+00 1.007943531716258834e+00 3.009405863023550346e-03 3.192082432214352582e-04 -8.628555663921391172e-01 -1.216915170977944882e+00 1.609043414235125091e-01
1.188712984848385279e+00 1.007722004669584503e+00 2.677519038294287612e-03 3.608424349721222300e-04 -7.649454944023307279e-01 -1.283301008342053073e+00 1.527674822347658556e-01
1.188958721719891587e+00 1.007531255081714594e+00 2.337184365390106155e-03 3.993194899681944653e-04 -6.646015936573645977e-01 -1.340556054111906370e+00 1.439027966865715491e-01
1.189204501474777187e+00 1.007367026118993092e+00 1.982947575850371822e-03 4.353934300633559231e-04 -5.602135667261630703e-01 -1.389954150925430287e+00 1.341856988836656606e-01
1.189449939457809524e+00 1.007230490539162027e+00 1.617461352678216000e-03 4.687992837026144560e-04 -4.525627990395388878e-01 -1.431142075881222331e+00 1.236901270885579079e-01
1.189695117542499014e+00 1.007122302743001407e+00 1.242782673270072941e-03 4.993609207601746106e-04 -3.422547616864272668e-01 -1.463921634723033494e+00 1.124771680327174145e-01
1.189940076673202674e+00 1.007042996121098044e+00 8.610626898129725886e-04 5.269118319307540196e-04 -2.299224331449551961e-01 -1.488130431716798485e+00 1.006128692082464970e-01
1.190184969624462408e+00 1.006992936219637258e+00 4.743018155833956845e-04 5.513123450809393920e-04 -1.161542345210221511e-01 -1.503656195874373047e+00 8.816056524702906017e-02
1.190437561911265041e+00 1.006972226805740833e+00 7.238012209595271417e-05 5.730359082876026328e-04 2.024636117794324439e-03 -1.510484790968401603e+00 7.477480214145476589e-02
1.190682204956983625e+00 1.006982228065557594e+00 -3.174705809172801351e-04 5.906147911275559832e-04 1.166073107297711797e-01 -1.508166045218821250e+00 6.136363575687997507e-02
1.190926743666272491e+00 1.007021730008493376e+00 -7.054315640763299863e-04 6.046781300107884711e-04 2.305886462951623750e-01 -1.497076368994598283e+00 4.759823771805688636e-02
1.191171169867437651e+00 1.007090465389610445e+00 -1.089237440236361532e-03 6.151474990136574601e-04 3.433032687453138054e-01 -1.477291137420904121e+00 3.356003266868168994e-02
1.191415489025971608e+00 1.007188000091555180e+00 -1.466673120386142396e-03 6.219664096758353031e-04 4.541008382166382695e-01 -1.448935415741251065e+00 1.933110898123236929e-02
1.191659752967543451e+00 1.007313762826546499e+00 -1.835633502700482729e-03 6.250997356640692129e-04 5.623635491734448877e-01 -1.412175233151879983e+00 4.991760130219892629e-03
1.191903994421264601e+00 1.007467029972150874e+00 -2.194030092475958340e-03 6.245309866198287896e-04 6.674787048675854262e-01 -1.367221934119162707e+00 -9.376127696792193114e-03
1.192148199753883864e+00 1.007646896652611535e+00 -2.539766357268334867e-03 6.202644827539667213e-04 7.688315172345228099e-01 -1.314340733196002420e+00 -2.368783402038307159e-02
1.192392259895374451e+00 1.007852213185046697e+00 -2.870696873013162901e-03 6.123307713266543627e-04 8.657931953449287121e-01 -1.253869537858008254e+00 -3.785352342761839906e-02
1.192636283929224827e+00 1.008081855764921597e+00 -3.185066651639303567e-03 6.007763091862200521e-04 9.578496683424039260e-01 -1.186139230399718247e+00 -5.179703181270745027e-02
1.192880247318670595e+00 1.008334459397572047e+00 -3.481031515324896353e-03 5.856714164407440413e-04 1.044461008872409113e+00 -1.111552244078969798e+00 -6.543577140315695595e-02
1.193124177334375924e+00 1.008608578787107302e+00 -3.756919464426024171e-03 5.671041515243922327e-04 1.125138013076399712e+00 -1.030535181042903758e+00 -7.869190659244849895e-02
1.193368112148754490e+00 1.008902668031260719e+00 -4.011177505878929343e-03 5.451801075304108261e-04 1.199426600340998128e+00 -9.435447588458272250e-01 -9.149026159567179295e-02
1.193612010865327200e+00 1.009214973624022127e+00 -4.242292920230416112e-03 5.200310413329477070e-04 1.266884831124668098e+00 -8.510994845861770131e-01 -1.037541392773554949e-01
1.193855731723115987e+00 1.009543486306582860e+00 -4.448822943074065735e-03 4.918218757829473896e-04 1.327091702987848176e+00 -7.537940211433404869e-01 -1.154056653732744159e-01
1.194099400142224265e+00 1.009886454728724514e+00 -4.629711915750778055e-03 4.607062997692019913e-04 1.379739588750355628e+00 -6.521470334126325819e-01 -1.263838156788057998e-01
1.194343408675288654e+00 1.010242471452386992e+00 -4.784154967108427726e-03 4.268102454111345171e-04 1.424594034215393767e+00 -5.465753889207974892e-01 -1.366409681603255599e-01
1.194591407303386532e+00 1.010615074786691991e+00 -4.912823487066061284e-03 3.897568554177378917e-04 1.461846956999524272e+00 -4.360282186458426246e-01 -1.462491396699802382e-01
1.194845129209722634e+00 1.011005194498578508e+00 -5.014135964405406522e-03 3.493641857045215958e-04 1.491032001697314424e+00 -3.202262453731441472e-01 -1.551668649519185039e-01
1.195105001684066304e+00 1.011411585700368043e+00 -5.085448793381275832e-03 3.056519849705262477e-04 1.511373898308005614e+00 -1.995348529207383037e-01 -1.632859475937157023e-01
1.195365992529927368e+00 1.011823995194359505e+00 -5.123540607123880028e-03 2.596571536568970996e-04 1.521941256887191285e+00 -7.699649972745062354e-02 -1.703525227494856464e-01
1.195626583507311214e+00 1.012237318562254407e+00 -5.127795845380546912e-03 2.119441868780380168e-04 1.522560770065208624e+00 4.587246751578511611e-02 -1.762738576287094239e-01
1.195886883677508727e+00 1.012648994097869570e+00 -5.098318127937951152e-03 1.628171603704863912e-04 1.513266627572894762e+00 1.683103311965356286e-01 -1.810174095322353016e-01
1.196146972106519213e+00 1.013056436992459952e+00 -5.035386175285474705e-03 1.125912110412851893e-04 1.494144506730050947e+00 2.895481580075741079e-01 -1.845563574572350041e-01
1.196406936023770129e+00 1.013457108499252302e+00 -4.939453947421222971e-03 6.158450328873510827e-05 1.465331513275091702e+00 4.088303574401667140e-01 -1.868705754546895192e-01
1.196666843569591521e+00 1.013848483143403145e+00 -4.811157968714077637e-03 1.012235460509409713e-05 1.427018391229554650e+00 5.254049188902597534e-01 -1.879464271793225283e-01
1.196926828273212173e+00 1.014228183100554848e+00 -4.651269161965975764e-03 -4.148065122770132481e-05 1.379435165818430287e+00 6.385634438444502958e-01 -1.877769960560862206e-01
1.197186925547825354e+00 1.014593744063688074e+00 -4.460780865345373609e-03 -9.288936802398660886e-05 1.322877383210656843e+00 7.475713879774937842e-01 -1.863618289495743152e-01
1.197447244369866270e+00 1.014942877348308681e+00 -4.240807964883284466e-03 -1.437832821065179441e-04 1.257676065967134882e+00 8.517461594877739905e-01 -1.837071458923279499e-01
1.197707961815562605e+00 1.015273447798324957e+00 -3.992548537245500968e-03 -1.938557811596751054e-04 1.184186477584272090e+00 9.504506198231570391e-01 -1.798242183704109043e-01
1.197969072388081591e+00 1.015583164910531133e+00 -3.717525141606158393e-03 -2.427669497491439132e-04 1.102859538318790467e+00 1.043000845630767781e+00 -1.747333174818517798e-01
1.198230845761229846e+00 1.015870150341525724e+00 -3.417125265003860893e-03 -2.902311209690332998e-04 1.014105862170147532e+00 1.128835642250779259e+00 -1.684559060903497718e-01
1.198493420797995812e+00 1.016132430530218400e+00 -3.092995128133148482e-03 -3.359394395657468082e-04 9.184123112100833763e-01 1.207365031426556712e+00 -1.610210361707989368e-01
1.198756988099923815e+00 1.016368157703691821e+00 -2.746853758338981075e-03 -3.795942937396297044e-04 8.162870030017332912e-01 1.278036282365781595e+00 -1.524620701268424861e-01
1.199021667410768544e+00 1.016575499150947692e+00 -2.380651266039855631e-03 -4.208890306035109109e-04 7.083060168259159850e-01 1.340300731625539754e+00 -1.428205535720440122e-01
1.199287850857551962e+00 1.016752893745192177e+00 -1.996090140686568575e-03 -4.595602654166494583e-04 5.949722642964055952e-01 1.393690867869740391e+00 -1.321334098897505305e-01
1.199555957743291046e+00 1.016898775589589299e+00 -1.594934189948359234e-03 -4.953412534168899570e-04 4.768067395244441342e-01 1.437737649115762295e+00 -1.204396621361106812e-01
1.199826390959931821e+00 1.017011541949563558e+00 -1.179098995832867942e-03 -5.279539235144458569e-04 3.543751637736544113e-01 1.471960822411523262e+00 -1.077830856715456392e-01
1.200099891070585123e+00 1.017089646504038880e+00 -7.501268029989633778e-04 -5.571443437643005311e-04 2.281334548391097672e-01 1.495897529769095513e+00 -9.419554825941052478e-02
1.200372296060875366e+00 1.017130944906808665e+00 -3.175480288574494868e-04 -5.822148978808531702e-04 1.008871099338209815e-01 1.508893881254059988e+00 -7.997390576759474956e-02
1.200643919262231352e+00 1.017135559126957967e+00 1.159625016984722207e-04 -6.030532944757975751e-04 -2.657740861113745690e-02 1.510981353211596323e+00 -6.521203694250751748e-02
1.200914935063396749e+00 1.017103734969043050e+00 5.475570971167563169e-04 -6.195538079311691329e-04 -1.534229836362538679e-01 1.502228019429716843e+00 -5.001146904566518281e-02
1.201185463359712324e+00 1.017035902215357224e+00 9.743481893613585056e-04 -6.316305185543610130e-04 -2.788010443740082667e-01 1.482756659315139336e+00 -3.447765574881440920e-02
1.201455656704756070e+00 1.016932666480538261e+00 1.393552592385981790e-03 -6.392231214115235913e-04 -4.018939766534162517e-01 1.452742573412972193e+00 -1.871492277186445272e-02
1.201725708473178278e+00 1.016794778803105759e+00 1.802504361203649368e-03 -6.422939843404868853e-04 -5.219188649701306248e-01 1.412404558387094555e+00 -2.825600470623182078e-03
1.201995692199620658e+00 1.016623219249390475e+00 2.198416670264938515e-03 -6.408267475782818785e-04 -6.380576172683016800e-01 1.362029377867885582e+00 1.308068625905263981e-02
1.202265809379339467e+00 1.016419065466904526e+00 2.578760541298685816e-03 -6.348287309596498378e-04 -7.495681192963454809e-01 1.301933285930594542e+00 2.890179227963552561e-02
1.202536187962058634e+00 1.016183602060944491e+00 2.940967855783733435e-03 -6.243297813947032470e-04 -8.556970893949943369e-01 1.232494064368118813e+00 4.453139370643192929e-02
1.202806912315324217e+00 1.015918330833799565e+00 3.282498427330868621e-03 -6.093866070898401599e-04 -9.556998165756006580e-01 1.154154165871103643e+00 5.986115088993788219e-02
1.203082000788165962e+00 1.015620491015369220e+00 3.605350910392880227e-03 -5.897715992919211033e-04 -1.050159459632186376e+00 1.066095681623509206e+00 7.499654062918049979e-02
1.203347530607953075e+00 1.015307998597726247e+00 3.891637451949932214e-03 -5.667373368546220957e-04 -1.133844502131722720e+00 9.736181308233051723e-01 8.907890957373627849e-02
1.203610863937180753e+00 1.014975974572301043e+00 4.148996469725370860e-03 -5.400735313585868684e-04 -1.208993074119733224e+00 8.752828880593251926e-01 1.024360576909536108e-01
1.203872692463439975e+00 1.014626239069442937e+00 4.376930388706368538e-03 -5.099702927065643881e-04 -1.275461638709458168e+00 7.716305300909894749e-01 1.150254549318815017e-01
1.204133288567570403e+00 1.014261057519579623e+00 4.574595414908472907e-03 -4.766535600244405633e-04 -1.333005572205930633e+00 6.633335147531809195e-01 1.267866763478499859e-01
1.204392799377513867e+00 1.013882855755761980e+00 4.741186183963818669e-03 -4.403698683536157632e-04 -1.381391808925035436e+00 5.511120723759868056e-01 1.376584812138326452e-01
1.204651461818858182e+00 1.013493924365327148e+00 4.876098871918779949e-03 -4.013595056656049328e-04 -1.420446329235239613e+00 4.356465335637802472e-01 1.475884410118214196e-01
1.204909542719522442e+00 1.013096492926698788e+00 4.978848716021491358e-03 -3.598613004680209092e-04 -1.450030019430617267e+00 3.175992747549459816e-01 1.565290963542989577e-01
1.205167044867019976e+00 1.012693195302493576e+00 5.048982307554782459e-03 -3.161627109466323888e-04 -1.470013614077486874e+00 1.977529775527856470e-01 1.644286097782741429e-01
1.205424156112815393e+00 1.012286380622145376e+00 5.086277243089326605e-03 -2.705288658621683912e-04 -1.480335307704282233e+00 7.680601108994625226e-02 1.712470067474529123e-01
1.205680903714861252e+00 1.011878644170149277e+00 5.090638050654531545e-03 -2.232595204141253793e-04 -1.480970990389034458e+00 -4.446982238092533901e-02 1.769453750887962640e-01
1.205937459157432334e+00 1.011472340774840495e+00 5.062143178276944273e-03 -1.746345642732567911e-04 -1.471947291695878457e+00 -1.653739505648609276e-01 1.814941039961093794e-01
1.206193751709454975e+00 1.011070187149727184e+00 5.001067608597646770e-03 -1.249851754694400951e-04 -1.453349185605571581e+00 -2.850978202567961417e-01 1.848654671865327392e-01
1.206450009974015636e+00 1.010674398747629876e+00 4.907802380487669321e-03 -7.458957850905646887e-05 -1.425294956216564879e+00 -4.029817735872904816e-01 1.870426013368598761e-01
1.206706206743590304e+00 1.010287552350731310e+00 4.782970456469293891e-03 -2.377881525384123695e-05 -1.387971640270431628e+00 -5.182582702285399856e-01 1.880117553216904547e-01
1.206962467185981991e+00 1.009911941572595895e+00 4.627308344297408407e-03 2.714379196128353073e-05 -1.341599196619710277e+00 -6.302437893045286232e-01 1.877669888590027258e-01
1.207218848429592262e+00 1.009549907530465696e+00 4.441744677963138828e-03 7.786052891359769644e-05 -1.286454142350428098e+00 -7.382403358903009138e-01 1.863083769872351247e-01
1.207475470170321863e+00 1.009203640135734048e+00 4.227320588666099062e-03 1.280661236097338886e-04 -1.222845825270439057e+00 -8.415946779815426382e-01 1.836419747538366731e-01
1.207732345982264865e+00 1.008875400524660515e+00 3.985320974139376464e-03 1.774358161067729380e-04 -1.151155386045059625e+00 -9.396319644044658359e-01 1.797813075928673121e-01
1.207989701636150937e+00 1.008567103613783322e+00 3.716978541757647112e-03 2.256876233415107283e-04 -1.071748063454593947e+00 -1.031780385546553491e+00 1.747428679527834039e-01
1.208247645891061595e+00 1.008280751634704542e+00 3.423759263837022285e-03 2.725187184067933322e-04 -9.850578359995595390e-01 -1.117441743478747584e+00 1.685500384744398061e-01
1.208505485004760072e+00 1.008019039742348300e+00 3.108285148711334607e-03 3.174925554112552383e-04 -8.918597858093206820e-01 -1.195809791638200004e+00 1.612566001443712926e-01
1.208756570861616364e+00 1.007789369644789490e+00 2.781525538446494392e-03 3.592416281262856290e-04 -7.953915682421897060e-01 -1.264664544544441771e+00 1.531395150844359898e-01
1.209001722965286740e+00 1.007590477265457363e+00 2.445819420922015243e-03 3.978048891271183680e-04 -6.963389600927365475e-01 -1.324377976592914230e+00 1.442967047877135867e-01
1.209246713776912951e+00 1.007417917813621333e+00 2.095865013898591620e-03 4.339420626324315086e-04 -5.931353779765363710e-01 -1.376280714373845582e+00 1.346065469736348330e-01
1.209491214206969145e+00 1.007272830254709595e+00 1.734235298712393783e-03 4.674011716969919575e-04 -4.865391743288051685e-01 -1.420029489281402046e+00 1.241424024362942635e-01
1.209735477248205404e+00 1.007155793177720859e+00 1.362721642896225953e-03 4.980315158352138609e-04 -3.770779496765902516e-01 -1.455449002599417785e+00 1.129583928130205861e-01
1.209979655228025752e+00 1.007067363616196642e+00 9.832786003276965982e-04 5.256775916942481785e-04 -2.653272912791395099e-01 -1.482370101384055561e+00 1.011145692372022037e-01
1.210223769911408676e+00 1.007008025780091964e+00 5.980906753765803056e-04 5.501820495729300422e-04 -1.519303362282249659e-01 -1.500644921019589351e+00 8.867989891511651734e-02
1.210452869536884135e+00 1.006979089063538835e+00 2.332801301040407570e-04 5.701998084577345350e-04 -4.457308863653570291e-02 -1.509841575380684420e+00 7.653479283250794185e-02
1.210696722220039767e+00 1.006976920170399969e+00 -1.564025258123462033e-04 5.882181435259148383e-04 7.006078994595067722e-02 -1.511113646357207463e+00 6.317388655220521065e-02
